dataset,domain,image,width,height,mode,n_objects,has_label_file,n_degenerate,n_out_of_frame,on_disk
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_004007.408229_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_004028.908177_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_004045.908064_rgb.jpg,6576,4384,RGB,3,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_004115.407952_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_004121.407924_rgb.jpg,6576,4384,RGB,5,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_004132.407896_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_004141.907846_rgb.jpg,6576,4384,RGB,11,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_004143.408011_rgb.jpg,6576,4384,RGB,4,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_004212.407737_rgb.jpg,6576,4384,RGB,0,0,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_004218.907693_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_004224.907682_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_004259.907655_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_004305.907664_rgb.jpg,6576,4384,RGB,0,0,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_004343.907514_rgb.jpg,6576,4384,RGB,15,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_004351.907335_rgb.jpg,6576,4384,RGB,3,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_004429.407181_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_005920.109191_rgb.jpg,6576,4384,RGB,3,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_005958.696768_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010006.608664_rgb.jpg,6576,4384,RGB,8,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010010.508482_rgb.jpg,6576,4384,RGB,7,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010011.295629_rgb.jpg,6576,4384,RGB,5,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010049.704282_rgb.jpg,6576,4384,RGB,47,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010116.214483_rgb.jpg,6576,4384,RGB,0,0,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010210.250831_rgb.jpg,6576,4384,RGB,0,0,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010234.432642_rgb.jpg,6576,4384,RGB,27,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010245.221489_rgb.jpg,6576,4384,RGB,15,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_010313.827181_rgb.jpg,6576,4384,RGB,24,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_011143.490235_rgb.jpg,6576,4384,RGB,7,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_011753.487770_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_011803.638080_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_011817.530022_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012113.795805_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012142.367271_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012539.811438_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012613.800131_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_012654.040134_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013000.307965_rgb.jpg,6576,4384,RGB,3,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013033.329072_rgb.jpg,6576,4384,RGB,8,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013150.070743_rgb.jpg,6576,4384,RGB,9,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/CENT/test_kotz_2019_fl04_C_20190510_013211.613240_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_000508.417021_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_000535.416685_rgb.jpg,6576,4384,RGB,3,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_000543.666804_rgb.jpg,6576,4384,RGB,3,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_002025.663104_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_002151.162594_rgb.jpg,6576,4384,RGB,0,0,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_002211.412494_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_002227.162433_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_002239.162509_rgb.jpg,6576,4384,RGB,0,0,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_002324.162185_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_002458.661784_rgb.jpg,6576,4384,RGB,0,0,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_002533.911655_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_002815.160984_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_002833.160935_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_002958.660555_rgb.jpg,6576,4384,RGB,16,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_003009.160545_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_003132.410319_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_003414.409526_rgb.jpg,6576,4384,RGB,3,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_003508.409433_rgb.jpg,6576,4384,RGB,0,0,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_003749.908964_rgb.jpg,6576,4384,RGB,0,0,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_003925.408481_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_004035.908114_rgb.jpg,6576,4384,RGB,0,0,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_004214.907893_rgb.jpg,6576,4384,RGB,3,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_004305.407705_rgb.jpg,6576,4384,RGB,3,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_010131.798255_rgb.jpg,6576,4384,RGB,3,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_010134.239586_rgb.jpg,6576,4384,RGB,3,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_010136.693760_rgb.jpg,6576,4384,RGB,3,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_010146.575822_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_010209.394826_rgb.jpg,6576,4384,RGB,6,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_010239.394782_rgb.jpg,6576,4384,RGB,15,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_010240.225307_rgb.jpg,6576,4384,RGB,0,0,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_012006.182641_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_012011.526629_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_012921.040445_rgb.jpg,6576,4384,RGB,0,0,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_012929.531441_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_013226.499189_rgb.jpg,6576,4384,RGB,0,0,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_013230.964148_rgb.jpg,6576,4384,RGB,3,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_013925.762751_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl04/LEFT/test_kotz_2019_fl04_L_20190510_013926.653676_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/CENT/test_kotz_2019_fl05_C_20190510_051509.649053_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/CENT/test_kotz_2019_fl05_C_20190510_052110.089119_rgb.jpg,6576,4384,RGB,3,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/CENT/test_kotz_2019_fl05_C_20190510_052131.031221_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/CENT/test_kotz_2019_fl05_C_20190510_052147.863009_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/CENT/test_kotz_2019_fl05_C_20190510_052232.039509_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/CENT/test_kotz_2019_fl05_C_20190510_053916.234904_rgb.jpg,6576,4384,RGB,7,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/CENT/test_kotz_2019_fl05_C_20190510_053959.038446_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/CENT/test_kotz_2019_fl05_C_20190510_054025.698999_rgb.jpg,6576,4384,RGB,3,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/CENT/test_kotz_2019_fl05_C_20190510_054140.154214_rgb.jpg,6576,4384,RGB,29,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/CENT/test_kotz_2019_fl05_C_20190510_054143.252104_rgb.jpg,6576,4384,RGB,47,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/CENT/test_kotz_2019_fl05_C_20190510_054218.110787_rgb.jpg,6576,4384,RGB,8,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/CENT/test_kotz_2019_fl05_C_20190510_054540.152569_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/CENT/test_kotz_2019_fl05_C_20190510_060206.219516_rgb.jpg,6576,4384,RGB,6,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/CENT/test_kotz_2019_fl05_C_20190510_060211.721953_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/CENT/test_kotz_2019_fl05_C_20190510_060345.940936_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/CENT/test_kotz_2019_fl05_C_20190510_060742.560847_rgb.jpg,6576,4384,RGB,11,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/LEFT/test_kotz_2019_fl05_L_20190510_045605.353933_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/LEFT/test_kotz_2019_fl05_L_20190510_051156.278603_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/LEFT/test_kotz_2019_fl05_L_20190510_051826.762603_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/LEFT/test_kotz_2019_fl05_L_20190510_052213.060269_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/LEFT/test_kotz_2019_fl05_L_20190510_052349.111158_rgb.jpg,6576,4384,RGB,7,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/LEFT/test_kotz_2019_fl05_L_20190510_053858.653863_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/LEFT/test_kotz_2019_fl05_L_20190510_053930.052359_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/LEFT/test_kotz_2019_fl05_L_20190510_054025.698999_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/LEFT/test_kotz_2019_fl05_L_20190510_054045.208870_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/LEFT/test_kotz_2019_fl05_L_20190510_054143.252104_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/LEFT/test_kotz_2019_fl05_L_20190510_054305.736656_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/LEFT/test_kotz_2019_fl05_L_20190510_054319.339567_rgb.jpg,6576,4384,RGB,4,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/LEFT/test_kotz_2019_fl05_L_20190510_054604.518672_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/LEFT/test_kotz_2019_fl05_L_20190510_055859.905734_rgb.jpg,6576,4384,RGB,3,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/LEFT/test_kotz_2019_fl05_L_20190510_060005.270541_rgb.jpg,6576,4384,RGB,3,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/LEFT/test_kotz_2019_fl05_L_20190510_060322.202996_rgb.jpg,6576,4384,RGB,3,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/LEFT/test_kotz_2019_fl05_L_20190510_060433.306040_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/LEFT/test_kotz_2019_fl05_L_20190510_060443.536259_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/LEFT/test_kotz_2019_fl05_L_20190510_060708.294953_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/LEFT/test_kotz_2019_fl05_L_20190510_060708.921211_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl05/LEFT/test_kotz_2019_fl05_L_20190510_060752.285920_rgb.jpg,6576,4384,RGB,3,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl06/CENT/polar_bear_2019_fl06_C_20190510_224215.768682_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl06/CENT/polar_bear_2019_fl06_C_20190510_224245.771627_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl06/CENT/polar_bear_2019_fl06_C_20190510_224450.032985_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl06/CENT/polar_bear_2019_fl06_C_20190510_224519.993834_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl06/CENT/polar_bear_2019_fl06_C_20190510_224529.542127_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl06/CENT/polar_bear_2019_fl06_C_20190510_224854.257446_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl06/CENT/polar_bear_2019_fl06_C_20190510_225641.326810_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl06/CENT/polar_bear_2019_fl06_C_20190510_231342.728694_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl06/CENT/polar_bear_2019_fl06_C_20190510_232144.693385_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl06/CENT/polar_bear_2019_fl06_C_20190511_002828.223574_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl06/LEFT/polar_bear_2019_fl06_L_20190510_222115.617054_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl06/LEFT/polar_bear_2019_fl06_L_20190510_224514.319432_rgb.jpg,6576,4384,RGB,3,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl06/LEFT/polar_bear_2019_fl06_L_20190510_224836.667558_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl06/LEFT/polar_bear_2019_fl06_L_20190510_231338.718536_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl06/LEFT/polar_bear_2019_fl06_L_20190510_231405.462397_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl06/LEFT/polar_bear_2019_fl06_L_20190510_231449.754628_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl06/LEFT/polar_bear_2019_fl06_L_20190510_231753.082360_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl06/LEFT/polar_bear_2019_fl06_L_20190510_232405.212926_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl06/LEFT/polar_bear_2019_fl06_L_20190510_232609.183907_rgb.jpg,6576,4384,RGB,1,1,0,1,1
noaa_arctic_seals_sample,aerien,Images/fl06/LEFT/polar_bear_2019_fl06_L_20190510_232617.473641_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl06/LEFT/polar_bear_2019_fl06_L_20190511_001117.580293_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl06/LEFT/polar_bear_2019_fl06_L_20190511_004241.588370_rgb.jpg,6576,4384,RGB,3,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl07/CENT/polar_bear_2019_fl07_C_20190511_232539.438134_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl07/CENT/polar_bear_2019_fl07_C_20190511_232641.764080_rgb.jpg,6576,4384,RGB,3,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl07/CENT/polar_bear_2019_fl07_C_20190511_232718.308194_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl07/CENT/polar_bear_2019_fl07_C_20190511_234333.836735_rgb.jpg,6576,4384,RGB,4,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl07/CENT/polar_bear_2019_fl07_C_20190511_234347.487128_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl07/CENT/polar_bear_2019_fl07_C_20190511_234529.275320_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl07/CENT/polar_bear_2019_fl07_C_20190511_234549.367537_rgb.jpg,6576,4384,RGB,2,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl07/CENT/polar_bear_2019_fl07_C_20190511_234634.816936_rgb.jpg,6576,4384,RGB,9,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl07/CENT/polar_bear_2019_fl07_C_20190511_235344.548405_rgb.jpg,6576,4384,RGB,1,1,0,0,1
noaa_arctic_seals_sample,aerien,Images/fl07/CENT/polar_bear_2019_fl07_C_20190511_235345.441933_rgb.jpg,6576,4384,RGB,1,1,0,0,1
