dataset,domain,image,width,height,mode,n_objects,has_label_file,n_degenerate,n_out_of_frame,on_disk
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_2_03_08.png,684,521,RGB,23,1,0,5,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_2_04_04.png,684,521,RGB,13,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_2_04_05.png,684,521,RGB,17,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_2_04_06.png,684,521,RGB,13,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_2_04_07.png,684,521,RGB,13,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_2_04_08.png,684,521,RGB,10,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_2_05_04.png,684,521,RGB,6,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_2_05_05.png,684,521,RGB,12,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_2_05_06.png,684,521,RGB,7,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_2_05_07.png,684,521,RGB,6,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_2_05_08.png,684,521,RGB,13,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_2_06_01.png,684,521,RGB,0,0,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_2_06_02.png,684,521,RGB,0,0,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_2_06_04.png,684,521,RGB,0,0,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_2_06_05.png,684,521,RGB,7,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_2_06_06.png,684,521,RGB,15,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_2_06_07.png,684,521,RGB,6,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_2_06_08.png,684,521,RGB,6,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_2_07_02.png,684,521,RGB,1,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_2_07_05.png,684,521,RGB,1,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_2_07_06.png,684,521,RGB,7,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_2_07_07.png,684,521,RGB,22,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_2_07_08.png,684,521,RGB,2,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_03_04.png,684,521,RGB,0,0,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_04_01.png,684,521,RGB,10,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_04_02.png,684,521,RGB,8,1,0,3,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_04_03.png,684,521,RGB,2,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_04_04.png,684,521,RGB,5,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_04_05.png,684,521,RGB,9,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_04_06.png,684,521,RGB,7,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_04_07.png,684,521,RGB,15,1,0,4,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_04_08.png,684,521,RGB,8,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_05_01.png,684,521,RGB,15,1,0,3,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_05_02.png,684,521,RGB,23,1,0,4,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_05_03.png,684,521,RGB,33,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_05_04.png,684,521,RGB,50,1,0,5,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_05_05.png,684,521,RGB,53,1,0,3,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_05_06.png,684,521,RGB,39,1,0,4,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_05_07.png,684,521,RGB,48,1,0,5,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_05_08.png,684,521,RGB,42,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_06_01.png,684,521,RGB,2,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_06_02.png,684,521,RGB,68,1,0,8,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_06_03.png,684,521,RGB,39,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_06_04.png,684,521,RGB,19,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_06_05.png,684,521,RGB,21,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_06_06.png,684,521,RGB,10,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_06_07.png,684,521,RGB,19,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_06_08.png,684,521,RGB,20,1,0,3,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_07_01.png,684,521,RGB,20,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_07_02.png,684,521,RGB,26,1,0,3,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_07_03.png,684,521,RGB,7,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_07_04.png,684,521,RGB,0,0,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_07_05.png,684,521,RGB,1,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_07_06.png,684,521,RGB,0,0,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_07_07.png,684,521,RGB,10,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_12C_20181127_3_07_08.png,684,521,RGB,10,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_01_01.png,684,521,RGB,4,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_01_02.png,684,521,RGB,6,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_01_03.png,684,521,RGB,1,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_01_04.png,684,521,RGB,9,1,0,3,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_01_05.png,684,521,RGB,13,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_01_06.png,684,521,RGB,1,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_01_07.png,684,521,RGB,18,1,0,3,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_01_08.png,684,521,RGB,1,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_02_01.png,684,521,RGB,1,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_02_03.png,684,521,RGB,3,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_02_05.png,684,521,RGB,4,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_02_06.png,684,521,RGB,4,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_02_07.png,684,521,RGB,16,1,0,3,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_02_08.png,684,521,RGB,5,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_03_01.png,684,521,RGB,3,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_03_02.png,684,521,RGB,2,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_03_04.png,684,521,RGB,3,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_03_06.png,684,521,RGB,1,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_03_07.png,684,521,RGB,11,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_03_08.png,684,521,RGB,3,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_04_01.png,684,521,RGB,2,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_04_02.png,684,521,RGB,3,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_04_06.png,684,521,RGB,4,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_04_07.png,684,521,RGB,1,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_04_08.png,684,521,RGB,4,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_05_03.png,684,521,RGB,8,1,0,3,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_05_04.png,684,521,RGB,12,1,0,3,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_05_06.png,684,521,RGB,3,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_05_08.png,684,521,RGB,1,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_06_03.png,684,521,RGB,1,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_06_04.png,684,521,RGB,12,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_06_07.png,684,521,RGB,1,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_07_01.png,684,521,RGB,1,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_07_02.png,684,521,RGB,2,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_07_03.png,684,521,RGB,1,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_1_07_04.png,684,521,RGB,6,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_01_01.png,684,521,RGB,1,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_01_02.png,684,521,RGB,3,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_01_03.png,684,521,RGB,8,1,0,3,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_01_04.png,684,521,RGB,6,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_01_05.png,684,521,RGB,6,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_01_06.png,684,521,RGB,4,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_01_07.png,684,521,RGB,10,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_01_08.png,684,521,RGB,0,0,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_02_01.png,684,521,RGB,2,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_02_02.png,684,521,RGB,10,1,0,3,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_02_03.png,684,521,RGB,14,1,0,3,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_02_04.png,684,521,RGB,11,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_02_05.png,684,521,RGB,9,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_02_06.png,684,521,RGB,2,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_02_07.png,684,521,RGB,17,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_02_08.png,684,521,RGB,12,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_03_01.png,684,521,RGB,6,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_03_02.png,684,521,RGB,12,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_03_03.png,684,521,RGB,5,1,0,3,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_03_04.png,684,521,RGB,10,1,0,3,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_03_05.png,684,521,RGB,16,1,0,4,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_03_06.png,684,521,RGB,4,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_03_07.png,684,521,RGB,7,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_03_08.png,684,521,RGB,1,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_04_01.png,684,521,RGB,6,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_04_02.png,684,521,RGB,10,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_04_03.png,684,521,RGB,13,1,0,3,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_04_04.png,684,521,RGB,16,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_04_05.png,684,521,RGB,9,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_04_06.png,684,521,RGB,2,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_04_07.png,684,521,RGB,4,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_04_08.png,684,521,RGB,5,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_05_01.png,684,521,RGB,2,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_05_02.png,684,521,RGB,2,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_05_03.png,684,521,RGB,2,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_05_04.png,684,521,RGB,3,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_05_05.png,684,521,RGB,3,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_05_06.png,684,521,RGB,4,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_05_07.png,684,521,RGB,7,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_05_08.png,684,521,RGB,6,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_06_01.png,684,521,RGB,6,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_06_02.png,684,521,RGB,6,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_06_03.png,684,521,RGB,1,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_06_04.png,684,521,RGB,2,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_06_05.png,684,521,RGB,3,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_06_06.png,684,521,RGB,6,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_06_07.png,684,521,RGB,9,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_06_08.png,684,521,RGB,8,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_07_01.png,684,521,RGB,4,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_07_02.png,684,521,RGB,16,1,0,4,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_07_03.png,684,521,RGB,8,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_07_04.png,684,521,RGB,5,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_07_05.png,684,521,RGB,0,0,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_07_06.png,684,521,RGB,0,0,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_07_07.png,684,521,RGB,6,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_2_07_08.png,684,521,RGB,8,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_01_06.png,684,521,RGB,4,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_01_07.png,684,521,RGB,2,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_01_08.png,684,521,RGB,2,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_02_02.png,684,521,RGB,2,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_02_04.png,684,521,RGB,1,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_02_05.png,684,521,RGB,1,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_02_06.png,684,521,RGB,1,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_03_03.png,684,521,RGB,1,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_03_06.png,684,521,RGB,7,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_04_03.png,684,521,RGB,1,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_04_04.png,684,521,RGB,1,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_04_06.png,684,521,RGB,5,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_04_08.png,684,521,RGB,1,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_05_03.png,684,521,RGB,2,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_05_04.png,684,521,RGB,2,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_05_05.png,684,521,RGB,1,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_05_06.png,684,521,RGB,4,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_05_07.png,684,521,RGB,5,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_06_03.png,684,521,RGB,2,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_06_04.png,684,521,RGB,1,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_06_06.png,684,521,RGB,1,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_06_07.png,684,521,RGB,1,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_06_08.png,684,521,RGB,2,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_07_01.png,684,521,RGB,7,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_07_02.png,684,521,RGB,0,0,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_07_04.png,684,521,RGB,3,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_3_07_06.png,684,521,RGB,4,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_4_01_01.png,684,521,RGB,1,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_4_01_02.png,684,521,RGB,4,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_4_01_03.png,684,521,RGB,3,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_4_01_04.png,684,521,RGB,1,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_4_01_06.png,684,521,RGB,3,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_4_01_07.png,684,521,RGB,5,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_4_01_08.png,684,521,RGB,4,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_4_02_01.png,684,521,RGB,3,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_4_02_02.png,684,521,RGB,3,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_4_02_03.png,684,521,RGB,4,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_4_02_05.png,684,521,RGB,6,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_4_02_06.png,684,521,RGB,2,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_4_02_07.png,684,521,RGB,3,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_4_02_08.png,684,521,RGB,2,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_4_03_01.png,684,521,RGB,3,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_4_03_02.png,684,521,RGB,5,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_4_03_03.png,684,521,RGB,3,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_4_03_04.png,684,521,RGB,3,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_4_03_05.png,684,521,RGB,6,1,0,1,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_4_03_06.png,684,521,RGB,11,1,0,0,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_4_03_07.png,684,521,RGB,3,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_4_03_08.png,684,521,RGB,5,1,0,2,1
uas_waterfowl_crowd,aerien_non_marin,BDA_18A4_20181106_4_04_03.png,684,521,RGB,4,1,0,1,1
