dataset,domain,image,img_w,img_h,x,y,w,h,cls,area_px,rel_area_pct,rel_w,rel_h,aspect_w_over_h,degenerate,out_of_frame
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,3947.5,2695.5,52.5,88.0,1,4620.0,0.02314,0.00959,0.02412,0.5966,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,4004.5,2789.5,77.0,72.0,1,5544.0,0.02777,0.01407,0.01974,1.0694,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,3118.0,2214.0,80.5,61.0,1,4910.5,0.0246,0.01471,0.01672,1.3197,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,3151.5,2361.5,58.5,87.0,1,5089.5,0.0255,0.01069,0.02385,0.6724,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,3358.0,2239.0,95.0,58.0,1,5510.0,0.0276,0.01736,0.0159,1.6379,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,3212.0,2403.5,70.0,59.0,1,4130.0,0.02069,0.01279,0.01617,1.1864,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,3430.5,2497.5,89.0,43.5,1,3871.5,0.01939,0.01626,0.01192,2.046,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,4217.5,3222.5,57.0,103.5,1,5899.5,0.02955,0.01042,0.02837,0.5507,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,4174.0,3474.5,54.0,89.0,1,4806.0,0.02408,0.00987,0.0244,0.6067,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,4354.5,3407.0,68.0,94.0,1,6392.0,0.03202,0.01243,0.02577,0.7234,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,4526.0,3420.0,72.5,73.5,1,5328.75,0.02669,0.01325,0.02015,0.9864,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,4681.0,3373.5,78.5,73.5,1,5769.75,0.0289,0.01435,0.02015,1.068,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,4784.5,3349.0,54.5,82.0,1,4469.0,0.02239,0.00996,0.02248,0.6646,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,4934.0,3386.0,100.0,69.5,1,6950.0,0.03482,0.01827,0.01905,1.4388,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,4479.0,3222.0,69.5,82.0,1,5699.0,0.02855,0.0127,0.02248,0.8476,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,4714.0,3605.0,59.0,43.0,1,2537.0,0.01271,0.01078,0.01179,1.3721,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,4895.5,3160.0,83.5,66.5,1,5552.75,0.02782,0.01526,0.01823,1.2556,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,4211.5,2932.5,84.0,79.0,1,6636.0,0.03324,0.01535,0.02166,1.0633,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,4084.0,2985.0,62.5,102.5,1,6406.25,0.03209,0.01142,0.0281,0.6098,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,4138.5,2789.0,91.0,48.5,1,4413.5,0.02211,0.01663,0.01329,1.8763,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,3831.5,2884.0,72.5,72.5,1,5256.25,0.02633,0.01325,0.01987,1.0,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,4140.0,2428.0,83.0,83.0,1,6889.0,0.03451,0.01517,0.02275,1.0,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,4333.0,2292.0,96.0,68.0,1,6528.0,0.0327,0.01754,0.01864,1.4118,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,3517.5,2930.5,64.5,75.5,1,4869.75,0.0244,0.01179,0.0207,0.8543,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,3602.0,2920.0,74.5,47.0,1,3501.5,0.01754,0.01361,0.01288,1.5851,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,3478.0,3068.0,76.0,74.0,1,5624.0,0.02817,0.01389,0.02029,1.027,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,3710.5,3088.0,60.0,78.0,1,4680.0,0.02344,0.01096,0.02138,0.7692,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,3653.0,3016.0,65.5,62.5,1,4093.75,0.02051,0.01197,0.01713,1.048,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,4061.5,3314.0,58.5,71.0,1,4153.5,0.02081,0.01069,0.01946,0.8239,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,5315.0,2620.5,60.0,93.5,1,5610.0,0.0281,0.01096,0.02563,0.6417,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,5392.0,2559.0,54.5,91.5,1,4986.75,0.02498,0.00996,0.02508,0.5956,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,3288.0,228.0,70.0,130.0,1,9100.0,0.04559,0.01279,0.03564,0.5385,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,4371.0,1757.0,119.0,88.0,1,10472.0,0.05246,0.02175,0.02412,1.3523,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,4592.0,1626.0,135.0,74.0,1,9990.0,0.05005,0.02467,0.02029,1.8243,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,4787.0,1664.5,128.0,61.0,1,7808.0,0.03911,0.02339,0.01672,2.0984,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,5074.5,1609.0,115.0,78.5,1,9027.5,0.04522,0.02102,0.02152,1.465,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,4613.0,2530.0,91.5,113.5,1,10385.25,0.05203,0.01672,0.03111,0.8062,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,4809.0,2714.0,84.0,131.0,1,11004.0,0.05513,0.01535,0.03591,0.6412,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,2805.0,3608.0,132.0,39.0,1,5148.0,0.02579,0.02412,0.01069,3.3846,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,2986.0,3617.0,54.0,30.0,1,1620.0,0.00812,0.00987,0.00822,1.8,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,3010.5,2738.0,48.0,48.5,1,2328.0,0.01166,0.00877,0.01329,0.9897,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,2824.0,2937.5,34.5,54.5,1,1880.25,0.00942,0.0063,0.01494,0.633,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,2588.5,3336.0,52.0,49.0,1,2548.0,0.01276,0.0095,0.01343,1.0612,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,2629.0,3285.5,37.0,46.0,1,1702.0,0.00853,0.00676,0.01261,0.8043,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,2456.5,3573.5,35.0,66.5,1,2327.5,0.01166,0.0064,0.01823,0.5263,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,2777.5,3335.0,53.0,28.0,1,1484.0,0.00743,0.00969,0.00768,1.8929,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,2921.5,3170.0,39.5,64.0,1,2528.0,0.01266,0.00722,0.01754,0.6172,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,2834.5,3111.5,49.0,51.5,1,2523.5,0.01264,0.00895,0.01412,0.9515,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,3469.0,2747.0,43.0,35.0,1,1505.0,0.00754,0.00786,0.00959,1.2286,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,2518.5,3446.0,28.5,51.0,1,1453.5,0.00728,0.00521,0.01398,0.5588,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,2953.0,2925.0,43.0,41.0,1,1763.0,0.00883,0.00786,0.01124,1.0488,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,3198.0,3484.0,26.0,50.0,1,1300.0,0.00651,0.00475,0.01371,0.52,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,3549.0,3106.0,49.0,49.0,1,2401.0,0.01203,0.00895,0.01343,1.0,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,3383.0,2863.0,55.5,52.5,1,2913.75,0.0146,0.01014,0.01439,1.0571,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,5086.0,3376.0,84.0,53.0,1,4452.0,0.0223,0.01535,0.01453,1.5849,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,2616.0,3083.0,24.0,56.0,1,1344.0,0.00673,0.00439,0.01535,0.4286,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,2718.0,2982.0,47.0,29.0,1,1363.0,0.00683,0.00859,0.00795,1.6207,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,2675.0,3126.0,24.5,52.0,1,1274.0,0.00638,0.00448,0.01425,0.4712,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,2752.0,3134.0,46.0,50.0,1,2300.0,0.01152,0.00841,0.01371,0.92,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,2665.0,3048.0,47.0,45.0,1,2115.0,0.0106,0.00859,0.01234,1.0444,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,2666.0,3243.0,44.0,41.0,1,1804.0,0.00904,0.00804,0.01124,1.0732,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,2724.0,3348.0,48.0,36.0,1,1728.0,0.00866,0.00877,0.00987,1.3333,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,2772.5,3371.0,43.0,29.5,1,1268.5,0.00635,0.00786,0.00809,1.4576,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,3250.0,2628.0,47.0,45.0,1,2115.0,0.0106,0.00859,0.01234,1.0444,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,3986.5,2365.5,44.5,49.0,1,2180.5,0.01092,0.00813,0.01343,0.9082,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,3199.0,2683.0,54.0,32.0,1,1728.0,0.00866,0.00987,0.00877,1.6875,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,3814.0,2514.0,66.5,54.0,1,3591.0,0.01799,0.01215,0.0148,1.2315,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,2514.5,3591.5,32.5,55.0,1,1787.5,0.00895,0.00594,0.01508,0.5909,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,3121.0,2054.0,86.0,57.0,1,4902.0,0.02456,0.01572,0.01562,1.5088,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,3309.0,2883.0,59.0,43.0,1,2537.0,0.01271,0.01078,0.01179,1.3721,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_1.jpg,5472,3648,5371.0,3492.0,83.0,52.0,1,4316.0,0.02162,0.01517,0.01425,1.5962,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4977.0,2183.0,58.0,75.0,1,4350.0,0.02179,0.0106,0.02056,0.7733,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,5076.5,2255.5,74.0,76.0,1,5624.0,0.02817,0.01352,0.02083,0.9737,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,5380.5,2341.0,75.0,86.5,1,6487.5,0.0325,0.01371,0.02371,0.8671,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,5320.0,1993.0,65.0,90.0,1,5850.0,0.02931,0.01188,0.02467,0.7222,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,3997.0,3452.0,85.0,49.5,1,4207.5,0.02108,0.01553,0.01357,1.7172,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,3892.0,3413.5,55.0,75.0,1,4125.0,0.02066,0.01005,0.02056,0.7333,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,3655.0,3424.5,66.5,71.5,1,4754.75,0.02382,0.01215,0.0196,0.9301,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,3934.5,3196.0,39.5,88.0,1,3476.0,0.01741,0.00722,0.02412,0.4489,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4007.0,3161.0,41.0,82.0,1,3362.0,0.01684,0.00749,0.02248,0.5,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,3518.0,2990.5,98.5,46.0,1,4531.0,0.0227,0.018,0.01261,2.1413,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,2060.0,1767.5,58.5,79.5,1,4650.75,0.0233,0.01069,0.02179,0.7358,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,2570.0,1608.5,89.0,45.0,1,4005.0,0.02006,0.01626,0.01234,1.9778,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,2490.0,1460.5,73.0,42.0,1,3066.0,0.01536,0.01334,0.01151,1.7381,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,2340.0,1350.5,84.5,41.5,1,3506.75,0.01757,0.01544,0.01138,2.0361,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,2498.0,1290.0,41.0,65.0,1,2665.0,0.01335,0.00749,0.01782,0.6308,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,2527.0,1101.0,52.5,84.5,1,4436.25,0.02222,0.00959,0.02316,0.6213,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,2433.0,891.0,79.0,82.0,1,6478.0,0.03245,0.01444,0.02248,0.9634,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,1061.0,3213.0,79.0,69.5,1,5490.5,0.0275,0.01444,0.01905,1.1367,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,2409.0,1577.0,44.0,58.5,1,2574.0,0.01289,0.00804,0.01604,0.7521,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4508.5,2121.5,135.0,67.0,1,9045.0,0.04531,0.02467,0.01837,2.0149,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4430.0,2387.5,136.0,82.5,1,11220.0,0.05621,0.02485,0.02262,1.6485,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,3939.5,2362.0,134.0,82.0,1,10988.0,0.05504,0.02449,0.02248,1.6341,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,3950.0,2206.0,121.0,100.0,1,12100.0,0.06062,0.02211,0.02741,1.21,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,2123.0,1688.5,92.5,102.0,1,9435.0,0.04727,0.0169,0.02796,0.9069,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,2295.0,1564.5,60.0,109.5,1,6570.0,0.03291,0.01096,0.03002,0.5479,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,0.0,2600.5,48.5,116.0,1,5626.0,0.02818,0.00886,0.0318,0.4181,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4623.0,1966.0,46.5,62.0,1,2883.0,0.01444,0.0085,0.017,0.75,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,3883.5,1803.0,44.5,38.0,1,1691.0,0.00847,0.00813,0.01042,1.1711,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4434.5,3491.0,47.0,40.5,1,1903.5,0.00954,0.00859,0.0111,1.1605,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4459.0,1075.0,43.5,39.0,1,1696.5,0.0085,0.00795,0.01069,1.1154,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4570.0,1217.5,30.5,50.5,1,1540.25,0.00772,0.00557,0.01384,0.604,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4695.5,1785.5,29.5,48.0,1,1416.0,0.00709,0.00539,0.01316,0.6146,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,2175.0,1262.0,28.0,42.0,1,1176.0,0.00589,0.00512,0.01151,0.6667,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,2255.0,1272.0,49.0,26.0,1,1274.0,0.00638,0.00895,0.00713,1.8846,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4098.5,2012.0,35.0,43.5,1,1522.5,0.00763,0.0064,0.01192,0.8046,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4144.0,2014.0,20.5,43.0,1,881.5,0.00442,0.00375,0.01179,0.4767,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4146.5,1949.0,25.0,40.5,1,1012.5,0.00507,0.00457,0.0111,0.6173,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,3851.0,485.0,32.0,36.0,1,1152.0,0.00577,0.00585,0.00987,0.8889,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,3263.0,3075.0,43.0,44.0,1,1892.0,0.00948,0.00786,0.01206,0.9773,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,3279.0,3118.0,41.0,33.0,1,1353.0,0.00678,0.00749,0.00905,1.2424,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,3572.0,1289.0,47.0,44.0,1,2068.0,0.01036,0.00859,0.01206,1.0682,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,3808.0,1130.0,47.0,32.0,1,1504.0,0.00753,0.00859,0.00877,1.4688,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,3763.5,1121.0,27.0,48.0,1,1296.0,0.00649,0.00493,0.01316,0.5625,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,3096.0,1087.5,31.5,45.5,1,1433.25,0.00718,0.00576,0.01247,0.6923,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,3124.0,1053.0,40.5,39.5,1,1599.75,0.00801,0.0074,0.01083,1.0253,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,3197.0,1123.5,59.0,27.5,1,1622.5,0.00813,0.01078,0.00754,2.1455,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,2060.5,1143.5,54.0,31.5,1,1701.0,0.00852,0.00987,0.00863,1.7143,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,2858.0,2151.0,24.5,40.0,1,980.0,0.00491,0.00448,0.01096,0.6125,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,3392.0,2892.0,42.0,31.0,1,1302.0,0.00652,0.00768,0.0085,1.3548,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4716.5,2083.5,44.5,44.0,1,1958.0,0.00981,0.00813,0.01206,1.0114,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4731.5,3320.5,66.5,36.5,1,2427.25,0.01216,0.01215,0.01001,1.8219,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4037.0,3596.5,42.0,48.0,1,2016.0,0.0101,0.00768,0.01316,0.875,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4412.5,3546.0,42.0,51.5,1,2163.0,0.01084,0.00768,0.01412,0.8155,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4414.0,3316.0,59.5,46.5,1,2766.75,0.01386,0.01087,0.01275,1.2796,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4636.0,3365.0,39.5,45.5,1,1797.25,0.009,0.00722,0.01247,0.8681,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4518.5,3459.0,32.0,49.5,1,1584.0,0.00794,0.00585,0.01357,0.6465,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4318.5,3428.5,36.5,52.5,1,1916.25,0.0096,0.00667,0.01439,0.6952,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4261.5,3390.0,35.5,46.5,1,1650.75,0.00827,0.00649,0.01275,0.7634,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4168.0,3512.0,60.0,33.0,1,1980.0,0.00992,0.01096,0.00905,1.8182,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4047.0,3376.0,48.5,28.5,1,1382.25,0.00692,0.00886,0.00781,1.7018,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4491.0,3101.0,67.0,38.5,1,2579.5,0.01292,0.01224,0.01055,1.7403,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4513.0,3171.0,59.0,33.0,1,1947.0,0.00975,0.01078,0.00905,1.7879,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4482.5,3277.0,53.0,39.0,1,2067.0,0.01035,0.00969,0.01069,1.359,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4809.5,3225.5,59.5,33.0,1,1963.5,0.00984,0.01087,0.00905,1.803,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4881.0,3231.0,46.0,49.0,1,2254.0,0.01129,0.00841,0.01343,0.9388,0,0
uas_waterfowl_experts,aerien_non_marin,BDA_12C_20181127_2.jpg,5472,3648,4712.0,3477.0,64.0,30.0,1,1920.0,0.00962,0.0117,0.00822,2.1333,0,0
