dataset,domain,image,width,height,mode,n_objects,has_label_file,n_degenerate,n_out_of_frame,on_disk
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_13_42.21.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_13_5.86.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_14_23.97.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_14_42.41.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_14_6.06.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_15_24.17.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_15_42.61.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_15_6.26.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_16_24.37.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_16_42.81.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_16_6.46.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_17_24.57.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_17_43.01.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_17_6.66.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_18_24.77.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_18_43.21.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_18_6.86.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_19_24.97.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_19_43.41.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_19_7.06.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_1_21.37.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_1_3.46.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_1_39.81.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_20_25.17.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_20_43.61.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_20_7.26.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_21_25.37.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_21_43.81.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_21_7.46.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_22_25.57.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_22_44.01.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_22_7.66.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_23_25.77.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_23_44.21.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_23_7.86.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_24_25.97.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_24_44.41.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_24_8.06.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_25_26.17.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_25_44.61.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_25_8.26.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_26_8.46.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_2_21.57.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_2_3.66.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_2_40.01.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_3_21.77.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_3_3.86.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_3_40.21.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_4_21.97.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_4_4.06.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_4_40.41.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_5_22.17.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_5_4.26.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_5_40.61.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_6_22.37.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_6_4.46.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_6_40.81.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_7_22.57.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_7_4.66.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_7_41.01.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_8_22.77.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_8_4.86.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_8_41.21.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_9_22.97.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_9_41.41.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_158_6_16_2018_9_5.06.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_159_6_16_2018_10_37.97.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_159_6_16_2018_11_38.17.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_159_6_16_2018_12_38.37.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_159_6_16_2018_13_38.57.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_159_6_16_2018_14_38.77.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_159_6_16_2018_15_38.97.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_159_6_16_2018_16_39.17.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_159_6_16_2018_17_39.37.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_159_6_16_2018_18_39.57.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_159_6_16_2018_19_39.77.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_159_6_16_2018_1_36.17.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_159_6_16_2018_20_39.97.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_159_6_16_2018_21_40.17.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_159_6_16_2018_22_40.37.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_159_6_16_2018_23_40.57.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_159_6_16_2018_24_40.77.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_159_6_16_2018_25_40.97.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_159_6_16_2018_2_36.37.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_159_6_16_2018_3_36.57.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_159_6_16_2018_4_36.77.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_159_6_16_2018_5_36.97.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_159_6_16_2018_6_37.17.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_159_6_16_2018_7_37.37.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_159_6_16_2018_8_37.57.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_159_6_16_2018_9_37.77.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_160_6_16_2018_10_15.82.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_160_6_16_2018_11_16.02.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_160_6_16_2018_12_16.22.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_160_6_16_2018_13_16.42.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_160_6_16_2018_14_16.62.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_160_6_16_2018_15_16.82.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_160_6_16_2018_16_17.02.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_160_6_16_2018_17_17.22.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_160_6_16_2018_18_17.42.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_160_6_16_2018_19_17.62.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_160_6_16_2018_1_14.02.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_160_6_16_2018_20_17.82.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_160_6_16_2018_21_18.02.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_160_6_16_2018_22_18.22.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_160_6_16_2018_23_18.42.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_160_6_16_2018_24_18.62.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_160_6_16_2018_25_18.82.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_160_6_16_2018_2_14.22.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_160_6_16_2018_3_14.42.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_160_6_16_2018_4_14.62.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_160_6_16_2018_5_14.82.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_160_6_16_2018_6_15.02.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_160_6_16_2018_7_15.22.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_160_6_16_2018_8_15.42.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_160_6_16_2018_9_15.62.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_161_6_16_2018_10_59.61.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_161_6_16_2018_11_59.81.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_161_6_16_2018_12_60.01.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_161_6_16_2018_13_60.21.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_161_6_16_2018_14_60.41.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_161_6_16_2018_15_60.61.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_161_6_16_2018_16_60.81.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_161_6_16_2018_17_61.01.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_161_6_16_2018_18_61.21.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_161_6_16_2018_19_61.41.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_161_6_16_2018_1_57.81.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_161_6_16_2018_20_61.61.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_161_6_16_2018_21_61.81.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_161_6_16_2018_22_62.01.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_161_6_16_2018_23_62.21.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_161_6_16_2018_24_62.41.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_161_6_16_2018_25_62.61.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_161_6_16_2018_2_58.01.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_161_6_16_2018_3_58.21.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_161_6_16_2018_4_58.41.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_161_6_16_2018_5_58.61.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_161_6_16_2018_6_58.81.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_161_6_16_2018_7_59.01.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_161_6_16_2018_8_59.21.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_161_6_16_2018_9_59.41.jpg,1920,1080,,0,1,0,0,0
noaa_estuary_fish,sous-marin,<absent>SD10_162_6_16_2018_10_56.71.jpg,1920,1080,,0,1,0,0,0
