dataset,domain,image,img_w,img_h,x,y,w,h,cls,area_px,rel_area_pct,rel_w,rel_h,aspect_w_over_h,degenerate,out_of_frame
beluga_seeker_sam,satellite,21SEP07162703-P3DS_R07C1-014413001050_01_P001_14_15.png,320,320,141.0,286.0,5.0,6.0,1,30.0,0.0293,0.01562,0.01875,0.8333,0,0
beluga_seeker_sam,satellite,21SEP07162703-P3DS_R07C1-014413001050_01_P001_14_15.png,320,320,158.0,310.0,4.0,6.0,1,24.0,0.02344,0.0125,0.01875,0.6667,0,0
beluga_seeker_sam,satellite,21SEP07162703-P3DS_R07C1-014413001050_01_P001_14_15.png,320,320,149.0,305.0,4.0,7.0,1,28.0,0.02734,0.0125,0.02187,0.5714,0,0
beluga_seeker_sam,satellite,21SEP07162703-P3DS_R07C1-014413001050_01_P001_14_15.png,320,320,149.0,297.0,5.0,6.0,1,30.0,0.0293,0.01562,0.01875,0.8333,0,0
beluga_seeker_sam,satellite,21SEP07162703-P3DS_R07C1-014413001050_01_P001_14_15.png,320,320,95.0,290.0,8.0,6.0,1,48.0,0.04688,0.025,0.01875,1.3333,0,0
beluga_seeker_sam,satellite,21SEP07162703-P3DS_R07C1-014413001050_01_P001_14_15.png,320,320,114.0,269.0,5.0,5.0,1,25.0,0.02441,0.01562,0.01562,1.0,0,0
beluga_seeker_sam,satellite,21SEP07162703-P3DS_R07C1-014413001050_01_P001_14_15.png,320,320,126.0,274.0,6.0,7.0,1,42.0,0.04102,0.01875,0.02187,0.8571,0,0
beluga_seeker_sam,satellite,21SEP07162703-P3DS_R07C1-014413001050_01_P001_14_15.png,320,320,125.0,283.0,6.0,8.0,1,48.0,0.04688,0.01875,0.025,0.75,0,0
beluga_seeker_sam,satellite,21SEP07162703-P3DS_R07C1-014413001050_01_P001_14_15.png,320,320,121.0,284.0,8.0,8.0,1,64.0,0.0625,0.025,0.025,1.0,0,0
beluga_seeker_sam,satellite,21SEP07162703-P3DS_R07C1-014413001050_01_P001_14_15.png,320,320,79.0,299.0,6.0,3.0,1,18.0,0.01758,0.01875,0.00937,2.0,0,0
beluga_seeker_sam,satellite,21SEP07162703-P3DS_R07C1-014413001050_01_P001_14_15.png,320,320,130.0,307.0,4.0,6.0,1,24.0,0.02344,0.0125,0.01875,0.6667,0,0
beluga_seeker_sam,satellite,21SEP07162703-P3DS_R07C1-014413001050_01_P001_14_15.png,320,320,132.0,311.0,2.0,3.0,1,6.0,0.00586,0.00625,0.00937,0.6667,0,0
beluga_seeker_sam,satellite,21SEP07162703-P3DS_R07C1-014413001050_01_P001_14_15.png,320,320,111.0,284.0,8.0,7.0,1,56.0,0.05469,0.025,0.02187,1.1429,0,0
beluga_seeker_sam,satellite,22JUL31174054-P3DS_R2C1-050169967010_01_P001_37_46.png,320,320,211.0,101.0,9.0,12.0,1,108.0,0.10547,0.02813,0.0375,0.75,0,0
beluga_seeker_sam,satellite,22JUL31174054-P3DS_R2C2-050169967010_01_P001_49_20.png,320,320,102.0,63.0,12.0,8.0,1,96.0,0.09375,0.0375,0.025,1.5,0,0
beluga_seeker_sam,satellite,22JUL31174054-P3DS_R2C2-050169967010_01_P001_49_20.png,320,320,31.0,115.0,14.0,9.0,1,126.0,0.12305,0.04375,0.02813,1.5556,0,0
beluga_seeker_sam,satellite,22JUL31174054-P3DS_R2C2-050169967010_01_P001_49_20.png,320,320,113.0,138.0,13.0,10.0,1,130.0,0.12695,0.04063,0.03125,1.3,0,0
beluga_seeker_sam,satellite,22JUL31174054-P3DS_R2C2-050169967010_01_P001_49_20.png,320,320,73.0,164.0,13.0,8.0,1,104.0,0.10156,0.04063,0.025,1.625,0,0
beluga_seeker_sam,satellite,22JUL31174054-P3DS_R2C2-050169967010_01_P001_49_20.png,320,320,1.0,178.0,14.0,8.0,1,112.0,0.10938,0.04375,0.025,1.75,0,0
beluga_seeker_sam,satellite,22JUL31174054-P3DS_R2C2-050169967010_01_P001_49_20.png,320,320,21.0,200.0,16.0,7.0,1,112.0,0.10938,0.05,0.02187,2.2857,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R03C1-014413001050_01_P003_38_9.png,320,320,140.0,303.0,9.0,10.0,1,90.0,0.08789,0.02813,0.03125,0.9,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_21_36.png,320,320,251.0,306.0,8.0,8.0,1,64.0,0.0625,0.025,0.025,1.0,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_21_36.png,320,320,243.0,306.0,8.0,7.0,1,56.0,0.05469,0.025,0.02187,1.1429,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_21_36.png,320,320,257.0,308.0,6.0,7.0,1,42.0,0.04102,0.01875,0.02187,0.8571,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_21_36.png,320,320,266.0,315.0,11.0,5.0,1,55.0,0.05371,0.03438,0.01562,2.2,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_21_36.png,320,320,276.0,316.0,5.0,4.0,1,20.0,0.01953,0.01562,0.0125,1.25,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_21_36.png,320,320,256.0,314.0,7.0,6.0,1,42.0,0.04102,0.02187,0.01875,1.1667,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_21_36.png,320,320,247.0,312.0,9.0,8.0,1,72.0,0.07031,0.02813,0.025,1.125,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_21_36.png,320,320,284.0,315.0,10.0,5.0,1,50.0,0.04883,0.03125,0.01562,2.0,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_21_36.png,320,320,239.0,311.0,10.0,9.0,1,90.0,0.08789,0.03125,0.02813,1.1111,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_22_36.png,320,320,264.0,0.0,5.0,6.0,1,30.0,0.0293,0.01562,0.01875,0.8333,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_22_36.png,320,320,273.0,6.0,6.0,6.0,1,36.0,0.03516,0.01875,0.01875,1.0,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_22_36.png,320,320,272.0,0.0,7.0,7.0,1,49.0,0.04785,0.02187,0.02187,1.0,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_8_28.png,320,320,110.0,36.0,8.0,7.0,1,56.0,0.05469,0.025,0.02187,1.1429,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_8_28.png,320,320,115.0,36.0,11.0,9.0,1,99.0,0.09668,0.03438,0.02813,1.2222,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_8_28.png,320,320,110.0,40.0,7.0,7.0,1,49.0,0.04785,0.02187,0.02187,1.0,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_8_28.png,320,320,104.0,45.0,6.0,9.0,1,54.0,0.05273,0.01875,0.02813,0.6667,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_8_28.png,320,320,109.0,47.0,8.0,9.0,1,72.0,0.07031,0.025,0.02813,0.8889,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_8_28.png,320,320,112.0,43.0,8.0,11.0,1,88.0,0.08594,0.025,0.03438,0.7273,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_8_28.png,320,320,111.0,78.0,6.0,10.0,1,60.0,0.05859,0.01875,0.03125,0.6,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_8_28.png,320,320,116.0,85.0,10.0,9.0,1,90.0,0.08789,0.03125,0.02813,1.1111,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_8_28.png,320,320,114.0,89.0,9.0,9.0,1,81.0,0.0791,0.02813,0.02813,1.0,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_8_28.png,320,320,111.0,93.0,7.0,7.0,1,49.0,0.04785,0.02187,0.02187,1.0,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_8_28.png,320,320,117.0,94.0,8.0,10.0,1,80.0,0.07812,0.025,0.03125,0.8,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_8_28.png,320,320,114.0,106.0,6.0,8.0,1,48.0,0.04688,0.01875,0.025,0.75,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_8_28.png,320,320,117.0,111.0,8.0,8.0,1,64.0,0.0625,0.025,0.025,1.0,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_8_28.png,320,320,110.0,115.0,13.0,11.0,1,143.0,0.13965,0.04063,0.03438,1.1818,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_8_28.png,320,320,108.0,123.0,7.0,7.0,1,49.0,0.04785,0.02187,0.02187,1.0,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_8_28.png,320,320,118.0,43.0,9.0,13.0,1,117.0,0.11426,0.02813,0.04063,0.6923,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_8_28.png,320,320,112.0,62.0,10.0,10.0,1,100.0,0.09766,0.03125,0.03125,1.0,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_8_28.png,320,320,121.0,60.0,8.0,8.0,1,64.0,0.0625,0.025,0.025,1.0,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_8_28.png,320,320,110.0,54.0,7.0,10.0,1,70.0,0.06836,0.02187,0.03125,0.7,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_8_28.png,320,320,116.0,54.0,8.0,8.0,1,64.0,0.0625,0.025,0.025,1.0,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_8_28.png,320,320,117.0,80.0,8.0,7.0,1,56.0,0.05469,0.025,0.02187,1.1429,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_8_28.png,320,320,117.0,104.0,4.0,7.0,1,28.0,0.02734,0.0125,0.02187,0.5714,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C1-014413001050_01_P003_8_28.png,320,320,122.0,114.0,8.0,7.0,1,56.0,0.05469,0.025,0.02187,1.1429,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C2-014413001050_01_P003_35_26.png,320,320,81.0,105.0,9.0,12.0,1,108.0,0.10547,0.02813,0.0375,0.75,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C2-014413001050_01_P003_42_43.png,320,320,15.0,73.0,12.0,9.0,1,108.0,0.10547,0.0375,0.02813,1.3333,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R04C2-014413001050_01_P003_42_43.png,320,320,26.0,148.0,12.0,14.0,1,168.0,0.16406,0.0375,0.04375,0.8571,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R05C2-014413001050_01_P003_2_26.png,320,320,296.0,288.0,6.0,6.0,1,36.0,0.03516,0.01875,0.01875,1.0,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R05C2-014413001050_01_P003_3_26.png,320,320,309.0,2.0,7.0,7.0,1,49.0,0.04785,0.02187,0.02187,1.0,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R05C2-014413001050_01_P003_3_26.png,320,320,311.0,1.0,6.0,7.0,1,42.0,0.04102,0.01875,0.02187,0.8571,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R05C2-014413001050_01_P003_3_26.png,320,320,317.0,1.0,3.0,6.0,1,18.0,0.01758,0.00937,0.01875,0.5,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R05C2-014413001050_01_P003_41_27.png,320,320,141.0,20.0,18.0,8.0,1,144.0,0.14062,0.05625,0.025,2.25,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R05C3-014413001050_01_P003_31_41.png,320,320,65.0,159.0,12.0,8.0,1,96.0,0.09375,0.0375,0.025,1.5,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R06C3-014413001050_01_P003_16_32.png,320,320,183.0,132.0,10.0,8.0,1,80.0,0.07812,0.03125,0.025,1.25,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162638-P3DS_R08C3-014413001050_01_P003_22_30.png,320,320,50.0,55.0,7.0,11.0,1,77.0,0.0752,0.02187,0.03438,0.6364,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R02C1-014413001050_01_P001_18_38.png,320,320,35.0,123.0,8.0,6.0,1,48.0,0.04688,0.025,0.01875,1.3333,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R02C1-014413001050_01_P001_18_38.png,320,320,299.0,103.0,7.0,6.0,1,42.0,0.04102,0.02187,0.01875,1.1667,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R02C2-014413001050_01_P001_48_48.png,320,320,31.0,239.0,10.0,8.0,1,80.0,0.07812,0.03125,0.025,1.25,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R02C2-014413001050_01_P001_49_45.png,320,320,204.0,123.0,6.0,6.0,1,36.0,0.03516,0.01875,0.01875,1.0,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R02C2-014413001050_01_P001_50_45.png,320,320,269.0,292.0,8.0,8.0,1,64.0,0.0625,0.025,0.025,1.0,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R02C2-014413001050_01_P001_51_46.png,320,320,313.0,14.0,7.0,11.0,1,77.0,0.0752,0.02187,0.03438,0.6364,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R02C3-014413001050_01_P001_42_35.png,320,320,148.0,258.0,9.0,7.0,1,63.0,0.06152,0.02813,0.02187,1.2857,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_0_45.png,320,320,315.0,82.0,5.0,15.0,1,75.0,0.07324,0.01562,0.04688,0.3333,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_0_46.png,320,320,0.0,82.0,8.0,10.0,1,80.0,0.07812,0.025,0.03125,0.8,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_10_46.png,320,320,225.0,269.0,11.0,7.0,1,77.0,0.0752,0.03438,0.02187,1.5714,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_10_46.png,320,320,230.0,268.0,8.0,7.0,1,56.0,0.05469,0.025,0.02187,1.1429,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_10_47.png,320,320,300.0,231.0,15.0,10.0,1,150.0,0.14648,0.04688,0.03125,1.5,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_10_47.png,320,320,294.0,243.0,6.0,16.0,1,96.0,0.09375,0.01875,0.05,0.375,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_10_47.png,320,320,283.0,252.0,9.0,9.0,1,81.0,0.0791,0.02813,0.02813,1.0,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_10_47.png,320,320,153.0,228.0,13.0,10.0,1,130.0,0.12695,0.04063,0.03125,1.3,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_10_47.png,320,320,150.0,223.0,12.0,11.0,1,132.0,0.12891,0.0375,0.03438,1.0909,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_10_48.png,320,320,162.0,187.0,11.0,11.0,1,121.0,0.11816,0.03438,0.03438,1.0,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_10_48.png,320,320,172.0,201.0,4.0,6.0,1,24.0,0.02344,0.0125,0.01875,0.6667,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_10_48.png,320,320,139.0,186.0,9.0,9.0,1,81.0,0.0791,0.02813,0.02813,1.0,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_10_48.png,320,320,167.0,198.0,7.0,8.0,1,56.0,0.05469,0.02187,0.025,0.875,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_10_48.png,320,320,311.0,309.0,6.0,11.0,1,66.0,0.06445,0.01875,0.03438,0.5455,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_10_49.png,320,320,7.0,271.0,13.0,7.0,1,91.0,0.08887,0.04063,0.02187,1.8571,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_10_49.png,320,320,11.0,258.0,16.0,7.0,1,112.0,0.10938,0.05,0.02187,2.2857,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_10_49.png,320,320,163.0,259.0,8.0,7.0,1,56.0,0.05469,0.025,0.02187,1.1429,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_10_49.png,320,320,171.0,258.0,7.0,8.0,1,56.0,0.05469,0.02187,0.025,0.875,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_11_46.png,320,320,206.0,0.0,15.0,6.0,1,90.0,0.08789,0.04688,0.01875,2.5,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_11_46.png,320,320,195.0,1.0,10.0,7.0,1,70.0,0.06836,0.03125,0.02187,1.4286,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_11_46.png,320,320,201.0,0.0,16.0,12.0,1,192.0,0.1875,0.05,0.0375,1.3333,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_11_47.png,320,320,121.0,0.0,8.0,7.0,1,56.0,0.05469,0.025,0.02187,1.1429,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_11_47.png,320,320,107.0,3.0,12.0,7.0,1,84.0,0.08203,0.0375,0.02187,1.7143,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_11_48.png,320,320,115.0,123.0,7.0,9.0,1,63.0,0.06152,0.02187,0.02813,0.7778,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_11_49.png,320,320,315.0,95.0,5.0,8.0,1,40.0,0.03906,0.01562,0.025,0.625,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_11_49.png,320,320,51.0,191.0,13.0,7.0,1,91.0,0.08887,0.04063,0.02187,1.8571,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_11_49.png,320,320,22.0,186.0,10.0,8.0,1,80.0,0.07812,0.03125,0.025,1.25,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_11_49.png,320,320,29.0,175.0,14.0,8.0,1,112.0,0.10938,0.04375,0.025,1.75,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_11_49.png,320,320,16.0,184.0,7.0,8.0,1,56.0,0.05469,0.02187,0.025,0.875,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_11_49.png,320,320,10.0,27.0,8.0,8.0,1,64.0,0.0625,0.025,0.025,1.0,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_11_50.png,320,320,0.0,99.0,7.0,10.0,1,70.0,0.06836,0.02187,0.03125,0.7,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_13_46.png,320,320,280.0,231.0,12.0,14.0,1,168.0,0.16406,0.0375,0.04375,0.8571,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_13_49.png,320,320,155.0,299.0,6.0,11.0,1,66.0,0.06445,0.01875,0.03438,0.5455,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_14_49.png,320,320,194.0,252.0,7.0,12.0,1,84.0,0.08203,0.02187,0.0375,0.5833,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_15_47.png,320,320,93.0,51.0,14.0,8.0,1,112.0,0.10938,0.04375,0.025,1.75,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_15_47.png,320,320,107.0,41.0,11.0,10.0,1,110.0,0.10742,0.03438,0.03125,1.1,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_17_44.png,320,320,132.0,42.0,11.0,10.0,1,110.0,0.10742,0.03438,0.03125,1.1,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_17_44.png,320,320,113.0,19.0,11.0,9.0,1,99.0,0.09668,0.03438,0.02813,1.2222,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_17_44.png,320,320,65.0,168.0,10.0,13.0,1,130.0,0.12695,0.03125,0.04063,0.7692,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_17_44.png,320,320,74.0,198.0,12.0,10.0,1,120.0,0.11719,0.0375,0.03125,1.2,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_17_44.png,320,320,71.0,220.0,9.0,8.0,1,72.0,0.07031,0.02813,0.025,1.125,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_17_44.png,320,320,80.0,218.0,6.0,9.0,1,54.0,0.05273,0.01875,0.02813,0.6667,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_17_44.png,320,320,120.0,17.0,14.0,9.0,1,126.0,0.12305,0.04375,0.02813,1.5556,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_17_48.png,320,320,250.0,54.0,10.0,9.0,1,90.0,0.08789,0.03125,0.02813,1.1111,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_17_50.png,320,320,155.0,14.0,11.0,10.0,1,110.0,0.10742,0.03438,0.03125,1.1,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_17_50.png,320,320,150.0,0.0,10.0,6.0,1,60.0,0.05859,0.03125,0.01875,1.6667,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_17_51.png,320,320,7.0,84.0,13.0,6.0,1,78.0,0.07617,0.04063,0.01875,2.1667,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_17_51.png,320,320,16.0,80.0,13.0,9.0,1,117.0,0.11426,0.04063,0.02813,1.4444,0,0
beluga_seeker_sam,satellite,<absent>21SEP07162703-P3DS_R03C2-014413001050_01_P001_1_46.png,320,320,56.0,107.0,10.0,7.0,1,70.0,0.06836,0.03125,0.02187,1.4286,0,0
