dataset,domain,image,img_w,img_h,x,y,w,h,cls,area_px,rel_area_pct,rel_w,rel_h,aspect_w_over_h,degenerate,out_of_frame
noaa_right_whale_heads,aerien,<absent>../imgs/whale_02411/w_3640.jpg,,,1611.06,955.32,529.25,442.71,1,234304.27,,,,1.1955,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_02411/w_3781.jpg,,,1998.7,1090.45,403.66,423.29,1,170865.24,,,,0.9536,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_02411/w_4019.jpg,,,1158.37,715.66,569.2,402.77,1,229256.68,,,,1.4132,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_02411/w_5249.jpg,,,1251.57,659.07,512.61,509.28,1,261062.02,,,,1.0065,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_02411/w_5257.jpg,,,1224.97,779.1,422.4,389.55,1,164545.92,,,,1.0843,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_02411/w_5819.jpg,,,1985.3,1586.36,933.98,901.13,1,841637.4,,,,1.0365,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_02411/w_6531.jpg,,,1563.78,602.74,572.6,582.65,1,333625.39,,,,0.9828,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_02411/w_8290.jpg,,,1492.5,797.88,638.3,483.42,1,308566.99,,,,1.3204,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_02411/w_9286.jpg,,,1168.94,605.5,529.81,555.04,1,294065.74,,,,0.9545,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_02608/w_1582.jpg,,,1345.62,790.85,618.51,542.97,1,335832.37,,,,1.1391,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_02608/w_6367.jpg,,,896.44,1023.16,511.58,464.64,1,237700.53,,,,1.101,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_02608/w_6600.jpg,,,2229.36,1187.43,797.88,826.04,1,659080.8,,,,0.9659,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_02608/w_6727.jpg,,,2590.75,1515.96,600.75,586.67,1,352442.0,,,,1.024,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_02608/w_7609.jpg,,,1178.04,619.53,628.91,492.81,1,309933.14,,,,1.2762,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_02608/w_7832.jpg,,,1726.18,1053.12,289.65,247.79,1,71772.37,,,,1.1689,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_02608/w_8152.jpg,,,944.66,415.02,600.79,616.6,1,370447.11,,,,0.9744,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_02839/w_4678.jpg,,,968.63,1068.49,346.18,366.15,1,126753.81,,,,0.9455,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_02839/w_8069.jpg,,,1015.8,1272.72,584.98,458.49,1,268207.48,,,,1.2759,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03103/w_6516.jpg,,,1276.67,747.03,387.35,328.06,1,127074.04,,,,1.1807,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03103/w_8706.jpg,,,1314.13,1011.94,216.7,188.87,1,40928.13,,,,1.1474,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03227/w_1547.jpg,,,1075.15,1441.3,549.23,422.74,1,232181.49,,,,1.2992,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03227/w_1651.jpg,,,1571.61,880.55,685.49,507.15,1,347646.25,,,,1.3517,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03227/w_1669.jpg,,,2994.38,1229.67,844.81,666.46,1,563032.07,,,,1.2676,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03227/w_1857.jpg,,,312.89,845.47,738.96,535.91,1,396016.05,,,,1.3789,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03227/w_2236.jpg,,,2573.1,1363.63,968.37,794.46,1,769331.23,,,,1.2189,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03227/w_3401.jpg,,,177.86,1308.29,573.12,529.64,1,303547.28,,,,1.0821,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03227/w_3668.jpg,,,1454.95,826.04,474.03,403.63,1,191332.73,,,,1.1744,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03227/w_4249.jpg,,,1398.63,863.58,614.83,553.82,1,340505.15,,,,1.1102,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03227/w_443.jpg,,,525.93,709.0,622.46,429.39,1,267278.1,,,,1.4496,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03227/w_46.jpg,,,478.73,544.43,732.17,539.74,1,395181.44,,,,1.3565,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03227/w_499.jpg,,,1200.46,647.95,574.28,614.46,1,352872.09,,,,0.9346,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03227/w_6417.jpg,,,862.12,922.03,712.33,595.83,1,424427.58,,,,1.1955,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03227/w_6695.jpg,,,1288.29,1039.78,429.43,296.23,1,127210.05,,,,1.4497,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03227/w_6906.jpg,,,2716.17,579.18,855.46,855.46,1,731811.81,,,,1.0,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03227/w_7086.jpg,,,1427.99,748.94,555.88,412.75,1,229439.47,,,,1.3468,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03227/w_7701.jpg,,,328.06,1126.47,830.03,683.79,1,567566.21,,,,1.2139,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03227/w_806.jpg,,,1192.12,924.6,628.91,474.03,1,298122.21,,,,1.3267,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03227/w_8213.jpg,,,1215.59,802.57,492.81,586.67,1,289116.84,,,,0.84,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03227/w_8335.jpg,,,1185.09,656.29,691.7,694.06,1,480081.3,,,,0.9966,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03227/w_8524.jpg,,,2665.84,835.42,840.12,840.12,1,705801.61,,,,1.0,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03227/w_9263.jpg,,,1009.08,929.29,600.75,689.93,1,414475.45,,,,0.8707,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03623/w_1617.jpg,,,1675.54,1379.85,1318.84,980.92,1,1293676.53,,,,1.3445,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03623/w_215.jpg,,,958.65,452.7,579.18,552.55,1,320025.91,,,,1.0482,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03623/w_3402.jpg,,,2117.77,1928.29,746.79,718.93,1,536889.73,,,,1.0388,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03623/w_3673.jpg,,,1280.34,860.85,594.44,433.41,1,257636.24,,,,1.3715,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03623/w_4560.jpg,,,1657.66,1634.36,902.06,665.73,1,600528.4,,,,1.355,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03623/w_7524.jpg,,,1109.55,812.09,644.48,578.38,1,372754.34,,,,1.1143,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03623/w_8785.jpg,,,1065.4,469.34,694.62,826.04,1,573783.9,,,,0.8409,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03623/w_8914.jpg,,,1328.23,2004.07,1201.51,1046.62,1,1257524.4,,,,1.148,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03623/w_9233.jpg,,,1086.75,813.67,529.44,707.78,1,374727.04,,,,0.748,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03728/w_2572.jpg,,,2193.66,1604.73,754.94,529.64,1,399846.42,,,,1.4254,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03728/w_280.jpg,,,2272.71,707.5,818.18,675.88,1,552991.5,,,,1.2105,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03728/w_5622.jpg,,,2086.94,1553.35,719.36,758.89,1,545915.11,,,,0.9479,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03728/w_881.jpg,,,1938.37,1196.81,919.9,675.85,1,621714.42,,,,1.3611,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03728/w_9036.jpg,,,2501.57,1943.06,553.82,633.61,1,350905.89,,,,0.8741,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03728/w_906.jpg,,,2429.86,1577.18,969.72,685.49,1,664733.36,,,,1.4146,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03935/w_2222.jpg,,,1117.03,1131.11,1013.77,868.28,1,880236.22,,,,1.1676,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03935/w_3236.jpg,,,1379.85,563.21,633.61,511.58,1,324142.2,,,,1.2385,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03935/w_3359.jpg,,,1707.59,981.95,682.37,685.7,1,467901.11,,,,0.9951,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03935/w_4572.jpg,,,1541.77,1171.75,392.45,361.62,1,141917.77,,,,1.0853,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03935/w_4976.jpg,,,1631.47,779.3,723.23,563.45,1,407503.94,,,,1.2836,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03935/w_5620.jpg,,,2100.37,1185.0,479.32,492.64,1,236132.2,,,,0.973,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03935/w_6385.jpg,,,2241.09,1438.73,972.33,984.18,1,956947.74,,,,0.988,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03935/w_7221.jpg,,,1958.83,1263.98,787.5,840.44,1,661846.5,,,,0.937,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03990/w_2987.jpg,,,2280.98,1032.54,924.6,722.78,1,668282.39,,,,1.2792,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03990/w_4591.jpg,,,2039.51,996.04,996.04,905.13,1,901545.69,,,,1.1004,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_03990/w_8780.jpg,,,1247.43,768.08,386.84,361.62,1,139889.08,,,,1.0697,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04373/w_1203.jpg,,,1140.49,431.79,539.74,427.1,1,230522.95,,,,1.2637,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04373/w_3080.jpg,,,1031.61,656.12,901.18,853.75,1,769382.42,,,,1.0556,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04373/w_3288.jpg,,,1389.24,1051.32,577.29,441.18,1,254688.8,,,,1.3085,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04373/w_3822.jpg,,,599.89,681.18,728.84,683.99,1,498519.27,,,,1.0656,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04373/w_4395.jpg,,,1570.98,1153.0,387.1,321.79,1,124564.91,,,,1.203,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04373/w_6632.jpg,,,886.69,1013.93,564.62,473.17,1,267161.25,,,,1.1933,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04397/w_1368.jpg,,,712.33,822.17,605.81,509.28,1,308526.92,,,,1.1895,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04397/w_2244.jpg,,,1025.22,682.37,555.88,472.67,1,262747.8,,,,1.176,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04397/w_2560.jpg,,,1171.68,758.93,555.88,639.1,1,355262.91,,,,0.8698,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04397/w_4800.jpg,,,2007.17,912.05,609.14,595.83,1,362943.89,,,,1.0223,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04397/w_5453.jpg,,,2201.57,1671.93,743.08,747.03,1,555103.05,,,,0.9947,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04397/w_7621.jpg,,,1136.61,720.93,365.06,415.68,1,151748.14,,,,0.8782,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04397/w_8098.jpg,,,1259.52,395.69,590.75,518.3,1,306185.72,,,,1.1398,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04397/w_8830.jpg,,,1091.47,866.81,789.28,630.23,1,497427.93,,,,1.2524,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04397/w_8855.jpg,,,1058.51,689.03,735.63,529.25,1,389332.18,,,,1.3899,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04397/w_9315.jpg,,,1595.75,1600.44,995.0,811.96,1,807900.2,,,,1.2254,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04435/w_1156.jpg,,,1018.46,760.33,281.6,290.99,1,81942.78,,,,0.9677,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04435/w_2059.jpg,,,1081.22,731.83,391.88,332.86,1,130441.18,,,,1.1773,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04435/w_4557.jpg,,,1589.43,726.03,829.75,613.91,1,509391.82,,,,1.3516,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04435/w_535.jpg,,,1407.0,668.09,590.18,491.03,1,289796.09,,,,1.2019,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04435/w_5437.jpg,,,1037.24,408.32,661.77,469.34,1,310595.13,,,,1.41,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04435/w_6270.jpg,,,793.25,1169.0,550.7,401.6,1,221161.12,,,,1.3713,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04435/w_7499.jpg,,,1736.55,572.59,408.32,474.03,1,193555.93,,,,0.8614,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04435/w_8204.jpg,,,1070.83,456.93,420.48,350.4,1,147336.19,,,,1.2,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04435/w_8747.jpg,,,1956.15,1304.1,947.42,702.21,1,665287.8,,,,1.3492,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04480/w_1067.jpg,,,1824.9,930.67,821.34,683.99,1,561788.35,,,,1.2008,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04540/w_314.jpg,,,1293.68,814.45,424.93,330.5,1,140439.36,,,,1.2857,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04540/w_3417.jpg,,,1116.63,901.8,389.52,394.24,1,153564.36,,,,0.988,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04540/w_4836.jpg,,,2844.19,1938.37,877.66,535.05,1,469591.98,,,,1.6403,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04540/w_4986.jpg,,,1237.15,501.97,569.17,383.4,1,218219.78,,,,1.4845,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04540/w_5545.jpg,,,2413.26,1670.98,935.35,602.48,1,563529.67,,,,1.5525,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04540/w_7273.jpg,,,2956.83,2309.14,830.73,605.45,1,502965.48,,,,1.3721,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_04540/w_7440.jpg,,,1363.84,968.2,457.26,411.54,1,188180.78,,,,1.1111,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05140/w_3576.jpg,,,2563.05,1378.06,585.84,469.34,1,274958.15,,,,1.2482,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05349/w_1271.jpg,,,1394.7,1724.24,376.14,299.58,1,112684.02,,,,1.2556,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05349/w_3149.jpg,,,1640.3,719.36,478.26,482.21,1,230621.75,,,,0.9918,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05349/w_3202.jpg,,,1427.46,544.74,453.29,415.51,1,188346.53,,,,1.0909,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05349/w_3548.jpg,,,1396.0,897.03,442.91,356.01,1,157680.39,,,,1.2441,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05349/w_3591.jpg,,,1684.29,416.08,918.7,748.94,1,688051.18,,,,1.2267,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05349/w_4088.jpg,,,1849.79,1209.48,541.5,335.97,1,181927.76,,,,1.6118,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05349/w_4268.jpg,,,1928.98,1938.37,1107.64,1018.46,1,1128087.03,,,,1.0876,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05349/w_5892.jpg,,,1159.27,718.09,647.69,624.22,1,404301.05,,,,1.0376,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05349/w_5950.jpg,,,1229.24,1047.42,604.74,466.4,1,282050.74,,,,1.2966,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05349/w_6403.jpg,,,1584.97,988.14,573.12,430.83,1,246917.29,,,,1.3303,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05349/w_7078.jpg,,,2416.38,1025.98,591.48,667.17,1,394617.71,,,,0.8866,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05349/w_7169.jpg,,,1216.6,1006.36,512.99,386.84,1,198445.05,,,,1.3261,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05349/w_7325.jpg,,,2342.0,1670.84,793.18,614.83,1,487670.86,,,,1.2901,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05349/w_8905.jpg,,,1300.39,841.89,529.64,411.06,1,217713.82,,,,1.2885,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05349/w_9251.jpg,,,1296.43,288.54,525.69,652.17,1,342839.25,,,,0.8061,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05487/w_2947.jpg,,,1294.84,555.88,389.45,446.04,1,173710.28,,,,0.8731,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05487/w_4071.jpg,,,1506.58,1154.57,295.68,290.99,1,86039.92,,,,1.0161,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05487/w_7636.jpg,,,1554.69,677.94,351.89,387.68,1,136420.72,,,,0.9077,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05661/w_1163.jpg,,,1308.29,715.41,391.3,415.02,1,162397.33,,,,0.9428,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05661/w_2123.jpg,,,1531.17,718.99,515.94,396.11,1,204368.99,,,,1.3025,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05661/w_3327.jpg,,,1047.73,258.45,288.27,337.98,1,97429.49,,,,0.8529,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05661/w_445.jpg,,,2736.24,2088.56,849.5,680.54,1,578118.73,,,,1.2483,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05661/w_485.jpg,,,1331.53,658.76,518.6,583.07,1,302380.1,,,,0.8894,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05661/w_5785.jpg,,,1168.65,553.82,722.78,563.21,1,407076.92,,,,1.2833,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05661/w_5922.jpg,,,2332.0,1616.59,873.51,778.65,1,680158.56,,,,1.1218,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05661/w_6215.jpg,,,1227.58,564.22,429.65,387.16,1,166343.29,,,,1.1097,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05661/w_6643.jpg,,,1425.41,549.71,455.96,430.39,1,196240.62,,,,1.0594,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05661/w_7137.jpg,,,1347.82,671.93,418.97,541.5,1,226872.26,,,,0.7737,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05661/w_7423.jpg,,,1367.58,956.52,588.93,418.97,1,246744.0,,,,1.4057,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05661/w_7424.jpg,,,1499.16,624.19,412.41,367.82,1,151692.65,,,,1.1212,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05661/w_8343.jpg,,,1277.66,592.02,394.68,442.75,1,174744.57,,,,0.8914,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05661/w_9015.jpg,,,1340.9,923.05,639.76,389.52,1,249199.32,,,,1.6424,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05661/w_966.jpg,,,1398.63,535.05,403.63,309.76,1,125028.43,,,,1.303,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05784/w_1369.jpg,,,1697.61,762.26,522.6,432.72,1,226139.47,,,,1.2077,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05784/w_1379.jpg,,,742.85,1267.06,588.68,479.35,1,282183.76,,,,1.2281,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05784/w_2026.jpg,,,924.6,1154.57,553.82,478.73,1,265130.25,,,,1.1569,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05784/w_2491.jpg,,,1121.72,788.49,497.5,384.86,1,191467.85,,,,1.2927,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05784/w_3603.jpg,,,944.66,837.94,466.4,395.25,1,184344.6,,,,1.18,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05784/w_8280.jpg,,,1111.77,1194.98,392.78,529.25,1,207878.81,,,,0.7421,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05784/w_8809.jpg,,,627.92,731.64,644.74,532.61,1,343394.97,,,,1.2105,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05784/w_9115.jpg,,,1012.76,925.41,864.03,592.55,1,511980.98,,,,1.4582,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05784/w_947.jpg,,,1031.61,707.5,529.64,490.12,1,259587.16,,,,1.0806,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05784/w_97.jpg,,,1275.8,807.0,381.74,291.33,1,111212.31,,,,1.3103,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_05784/w_993.jpg,,,1428.25,715.3,429.65,316.34,1,135915.48,,,,1.3582,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_06069/w_2226.jpg,,,1312.24,873.51,458.49,529.64,1,242834.64,,,,0.8657,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_06069/w_3509.jpg,,,1449.27,852.18,375.63,381.24,1,143205.18,,,,0.9853,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_06069/w_3909.jpg,,,1397.56,887.64,632.68,460.34,1,291247.91,,,,1.3744,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_06069/w_4290.jpg,,,1269.86,880.21,336.39,389.65,1,131074.36,,,,0.8633,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_06069/w_4995.jpg,,,1611.06,808.86,552.55,479.32,1,264848.27,,,,1.1528,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_06069/w_5714.jpg,,,1348.1,792.22,489.31,466.01,1,228023.35,,,,1.05,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_06069/w_6597.jpg,,,1290.68,1478.42,1337.61,999.69,1,1337195.34,,,,1.338,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_06069/w_6876.jpg,,,1102.95,797.88,783.79,483.42,1,378899.76,,,,1.6213,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_06069/w_7022.jpg,,,2015.8,1584.97,1079.04,948.61,1,1023588.13,,,,1.1375,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_06069/w_7640.jpg,,,1586.5,1045.74,290.26,334.0,1,96946.84,,,,0.869,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_06069/w_8184.jpg,,,1418.96,1055.33,462.45,529.64,1,244932.02,,,,0.8731,0,0
noaa_right_whale_heads,aerien,<absent>../imgs/whale_06069/w_8275.jpg,,,1799.67,953.1,406.47,417.68,1,169774.39,,,,0.9732,0,0
